player_id,team,player,interceptionsAVG,interceptionsINT,interceptionsTD,interceptionsYDS,kickReturnsAVG,kickReturnsLONG,kickReturnsNO,kickReturnsTD,kickReturnsYDS,kickingFGA,kickingFGM,kickingLONG,kickingPCT,kickingPTS,kickingXPA,kickingXPM,passingATT,passingCOMPLETIONS,passingINT,passingPCT,passingTD,passingYDS,passingYPA,puntReturnsAVG,puntReturnsLONG,puntReturnsNO,puntReturnsTD,puntReturnsYDS,puntingIn 20,puntingLONG,puntingNO,puntingTB,puntingYDS,puntingYPP,receivingLONG,receivingREC,receivingTD,receivingYDS,receivingYPR,rushingCAR,rushingLONG,rushingTD,rushingYDS,rushingYPC
234183,Iowa State,Daniel Kuehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,1.0,0.0,18.0,18.0,,,,,,,,,,
234556,UCF,Kerlon Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,2.0,25.0,3.1
234913,Auburn,Patrick Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,61.0,16.0,0.0,694.0,43.4,,,,,,1.0,9.0,0.0,9.0,9.0
235158,Florida,John Brantley,,,,,,,,,,,,,,,,,161.25,99.5,4.5,0.65025,7.5,1187.5,7.925,,,,,,,,,,,,5.0,2.0,1.0,-5.0,-2.5,24.75,12.0,0.0,-39.0,-0.19999999999999996
235162,Florida,Carlos Dunlap,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,1.0,0.0,12.0,,,,,,,,,,,,,,,,
235165,Florida,Jerimy Finch,9.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235165,Indiana,Jerimy Finch,,,,,,,,,,,,,,,,,,,,,,,,8.2,19.0,5.0,0.0,41.0,,,,,,,,,,,,,,,,
235168,Florida,Chas Henry,,,,,,,,,,11.0,7.0,47.0,0.636,49.0,29.0,28.0,1.0,1.0,0.0,1.0,0.0,15.0,15.0,,,,,,0.0,64.25,41.25,0.0,1772.5,42.8,,,,,,1.5,10.5,0.0,12.5,10.5
235169,Florida,Brandon Hicks,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235218,Florida,Moses Jenkins,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235221,Florida,Mike Pouncey,9.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235222,Florida,Chris Rainey,,,,,25.900000000000002,44.333333333333336,5.333333333333333,0.0,136.33333333333334,,,,,,,,,,,,,,,11.225000000000001,24.25,8.0,0.5,58.75,,,,,,,43.0,17.25,1.5,198.75,12.325,79.2,51.8,2.6,492.8,7.3
235224,Florida,Deonte Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,25.25,2.25,361.5,14.200000000000001,1.0,0.0,0.0,-2.0,-2.0
235225,Florida,Justin Trattou,29.333333333333332,1.0,0.3333333333333333,29.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235228,Florida,Major Wright,6.7,2.6666666666666665,0.3333333333333333,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235265,Ole Miss,Lionel Breaux,,,,,26.0,26.0,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.666666666666668,10.666666666666666,0.3333333333333333,135.0,12.233333333333334,2.0,8.0,0.0,8.5,3.15
235266,Ole Miss,Johnny Brown,32.5,1.0,0.0,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235269,Ole Miss,Fon Ingram,19.833333333333332,1.6666666666666667,0.3333333333333333,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235276,Ole Miss,Bradley Sowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,
235609,Wake Forest,Devon Brown,,,,,22.1,62.5,9.0,0.0,197.0,,,,,,,,,,,,,,,3.3666666666666667,22.0,13.333333333333334,0.0,46.0,,,,,,,47.333333333333336,36.666666666666664,2.6666666666666665,369.0,10.700000000000001,19.666666666666668,39.333333333333336,1.0,97.0,4.333333333333333
235609,West Virginia,Devon Brown,,,,,16.2,24.0,5.0,0.0,81.0,,,,,,,,,,,,,,,-0.3,0.0,9.0,0.0,-3.0,,,,,,,55.0,29.0,1.0,404.0,13.9,,,,,
235610,Wake Forest,Josh Bush,40.1,3.5,0.0,88.0,7.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,,,,,
235611,Wake Forest,Danny Dembry,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,0.0,6.0,,,,,,,24.666666666666668,15.333333333333334,0.6666666666666666,180.33333333333334,10.366666666666667,3.0,10.0,1.0,2.0,0.7
235613,Wake Forest,Cameron Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,8.5,0.75,86.75,9.8,,,,,
235617,Memphis,Skylar Jones,,,,,,,,,,,,,,,,,18.0,10.0,2.0,0.556,0.0,124.0,6.9,,,,,,,,,,,,,,,,,6.0,7.0,0.0,4.0,0.7
235617,Wake Forest,Skylar Jones,,,,,,,,,,,,,,,,,27.0,13.0,1.0,0.481,0.0,119.0,4.4,,,,,,,,,,,,,,,,,12.0,16.0,0.0,41.0,3.4
235618,Wake Forest,Gelo Orange,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,1.0,0.0,22.0,,,,,,,,,,,,,,,,
235619,Wake Forest,Brandon Pendergrass,,,,,7.0,7.0,1.0,0.0,7.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,18.0,12.0,0.25,77.0,7.15,111.25,38.75,4.25,466.25,4.375
235620,Wake Forest,Junior Petit-Jean,,,,,25.0,25.0,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235621,Wake Forest,Cyhl Quarles,6.5,1.0,0.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235625,Wake Forest,Jordan Williams,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,27.5,6.25,0.75,69.75,12.425,1.0,6.0,0.0,6.0,6.0
235653,Oklahoma State,Hubert Anyiam,,,,,17.8,27.0,4.0,0.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,20.75,2.25,263.0,12.25,1.0,10.0,0.0,10.0,10.0
235654,Oklahoma State,Jamie Blatnick,6.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235655,Oklahoma State,Dez Bryant,,,,,21.5,25.0,2.0,0.0,43.0,,,,,,,,,,,,,,,19.933333333333334,56.333333333333336,8.333333333333334,1.0,143.66666666666666,,,,,,,55.0,47.333333333333336,9.666666666666666,785.3333333333334,16.866666666666667,1.0,7.0,0.0,7.0,7.0
235656,Oklahoma State,William Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,0.0,7.0,3.5,1.0,3.0,0.0,3.0,3.0
235657,Oklahoma State,Josh Cooper,,,,,,,,,,,,,,,,,,,,,,,,4.1,33.333333333333336,21.0,0.3333333333333333,85.33333333333333,,,,,,,28.0,40.25,2.25,423.75,9.4,2.5,12.5,0.0,21.0,7.25
235658,Oklahoma State,Damian Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,19.0,2.0,414.0,21.8,,,,,
235661,Oklahoma State,Kendall Hunter,,,,,18.7,22.0,3.5,0.0,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,15.75,0.5,129.75,8.825,177.0,56.5,9.25,1045.25,5.75
235663,Oklahoma State,Richetti Jones,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235670,Oklahoma State,James Thomas,6.65,2.5,0.0,25.0,,,,,,,,,,,,,,,,,,,,17.0,17.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,
235672,Oklahoma State,Wilson Youman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,3.75,0.75,29.25,5.525,,,,,
235677,Oklahoma State,Brandon Weeden,,,,,,,,,,,,,,,,,275.5,191.5,6.75,0.5875,18.75,2315.0,7.449999999999999,,,,,,,,,,,,,,,,,9.75,11.25,0.25,-37.5,-0.875
235681,Ohio State,Daniel Herron,,,,,22.0,22.0,2.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,11.0,0.25,77.25,6.15,148.25,62.0,8.0,718.0,4.775
235682,Ohio State,Cameron Heyward,80.0,1.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235698,Iowa State,Phillip Bates,,,,,,,,,,,,,,,,,24.0,11.0,1.0,0.458,2.0,137.0,5.7,,,,,,,,,,,,38.0,5.0,0.0,73.0,14.6,15.5,31.0,0.0,75.0,2.3000000000000003
235706,Iowa State,Allen Bell,13.0,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235716,Northern Illinois,Cameron Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,18.5,0.0,122.5,4.3
235720,Iowa State,Wallace Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,1.0,5.0,2.5,1.0,2.0,0.0,2.0,2.0
235727,Iowa State,Taylor Mansfield,,,,,6.3,8.0,3.0,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,0.0,22.0,22.0,,,,,
235796,Ohio State,Jermale Hines,23.5,1.5,0.5,35.5,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
235803,Ohio State,Brian Rolle,20.333333333333332,1.3333333333333333,0.3333333333333333,25.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235805,Ohio State,Brandon Saine,,,,,17.3,28.0,3.0,0.0,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,13.75,2.0,154.0,11.825,75.25,36.25,2.25,352.0,4.225
235808,Ohio State,Dane Sanzenbacher,,,,,,,,,,,,,,,,,,,,,,,,5.7,15.0,3.0,0.0,17.0,,,,,,,50.25,28.75,4.5,452.75,13.25,3.0,8.0,0.5,11.0,3.75
235814,Ohio State,Solomon Thomas,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235816,Ohio State,Devon Torrence,19.5,2.0,0.5,39.0,,,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,0.0,6.0,,,,,,,17.0,4.0,0.0,31.0,7.8,,,,,
235818,Ohio State,Taurian Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,4.0,0.5,53.5,13.75,,,,,
235878,Iowa State,Collin Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.333333333333336,29.0,1.6666666666666667,326.6666666666667,12.566666666666668,,,,,
235902,UCLA,Akeem Ayers,23.9,3.0,1.0,50.5,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.0,0.0,20.0,,,,,,,,,,,,1.0,7.0,0.0,7.0,7.0
235903,Colorado State,Raymond Carter,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,-4.0,-4.0,,,,,,,,,,,,69.0,15.0,2.0,150.5,10.05,93.0,34.0,2.5,409.5,4.2
235903,UCLA,Raymond Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,1.0,0.0,-3.0,-3.0,25.0,9.0,1.0,29.0,1.2
235904,UCLA,Nate Chandler,,,,,3.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,4.0,4.0,,,,,
235906,UCLA,Chris Forcier,,,,,,,,,,,,,,,,,11.0,3.0,1.0,0.273,1.0,22.0,2.0,,,,,,,,,,,,,,,,,14.0,13.0,0.0,33.0,2.4
235909,UCLA,Brian Price,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235912,UCLA,Courtney Viney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.0,0.0,22.0,22.0,,,,,
235942,Duke,Tony Jackson,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,1.0,0.0,28.0,,,,,,,38.0,12.0,1.0,106.0,8.8,76.0,23.0,0.0,259.0,3.4
235943,Duke,Cameron Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,11.0,0.0,32.0,4.6
235944,TCU,Colin Jones,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,
235945,Duke,Austin Kelly,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,37.75,32.25,2.25,359.75,11.3,1.0,5.0,0.0,5.0,5.0
235946,Duke,Nick Maggio,,,,,,,,,,7.666666666666667,5.0,37.333333333333336,0.5619999999999999,31.666666666666668,16.666666666666668,16.666666666666668,,,,,,,,,,,,,0.0,29.0,2.0,0.0,53.0,26.65,,,,,,,,,,
235950,Duke,Danny Parker,,,,,12.0,16.0,2.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.333333333333334,4.0,0.6666666666666666,28.666666666666668,7.2,,,,,
235952,Duke,Eriks Reks,,,,,10.0,10.0,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235955,Duke,Josh Trezvant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,5.0,0.0,40.0,7.15,,,,,
235963,Pittsburgh,Pat Bostick,,,,,,,,,,,,,,,,,101.33333333333333,61.333333333333336,6.333333333333333,0.5960000000000001,3.0,604.6666666666666,5.533333333333334,,,,,,,,,,,,,,,,,11.0,2.6666666666666665,0.6666666666666666,-58.666666666666664,-6.433333333333334
235965,Pittsburgh,Dom DeCicco,2.066666666666667,4.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,-3.0,-3.0,1.0,0.0,-3.0,,,,,,,,,,,,,,,,
235970,Pittsburgh,Max Gruder,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235971,Pittsburgh,Shariff Harris,,,,,14.0,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.5,0.0,8.0,0.25
235973,Pittsburgh,Henry Hynoski,,,,,13.5,13.5,1.0,0.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,20.0,0.5,141.5,7.15,12.333333333333334,8.0,0.3333333333333333,47.666666666666664,3.4333333333333336
235974,Pittsburgh,Buddy Jackson,,,,,23.6,98.0,23.0,1.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235976,Pittsburgh,Brandon Lindsey,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235978,Pittsburgh,LeSean McCoy,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.5,0.0,16.0,8.0,,,,,,,,,,,,39.5,32.5,0.5,274.5,8.45,292.0,61.0,17.5,1408.0,4.8
235983,Pittsburgh,Greg Williams,40.75,1.5,1.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235984,Pittsburgh,Maurice Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,5.0,1.0,100.0,20.0,6.0,20.0,0.0,47.0,7.8
235985,Pittsburgh,Aundre Wright,,,,,21.0,22.0,2.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,1.0,12.0,6.0,3.5,14.0,0.5,22.5,6.15
235997,Tennessee,Anthony Anderson,17.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,2.4,11.0,5.0,0.0,12.0,,,,,,,5.0,1.0,0.0,5.0,5.0,,,,,
235998,Tennessee,Eric Berry,28.599999999999998,4.666666666666667,1.0,164.66666666666666,25.0,31.0,4.0,0.0,100.0,,,,,,,,2.0,1.0,1.0,0.5,0.0,9.0,4.5,,,,,,,,,,,,3.0,1.0,0.0,3.0,3.0,7.0,23.0,0.0,37.0,5.3
236000,Tennessee,B.J. Coleman,,,,,,,,,,,,,,,,,8.0,4.0,1.0,0.5,0.0,21.0,2.6,,,,,,,,,,,,,,,,,7.0,10.0,0.0,17.0,2.4
236001,Tennessee,Kevin Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.333333333333334,8.666666666666666,0.3333333333333333,65.0,7.099999999999999,3.0,3.5,0.0,6.5,2.5
236002,Louisiana Tech,Lennon Creer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,21.5,0.5,137.0,6.2,205.0,59.5,9.5,1009.5,4.9
236002,Tennessee,Lennon Creer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.5,0.0,11.5,4.9,54.5,41.5,2.5,301.0,5.6
236008,Tennessee,Gerald Jones,,,,,,,,,,,,,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003,20.0,12.5,0.0,71.0,,,,,,,37.75,35.5,3.25,427.25,11.600000000000001,9.75,23.75,0.75,51.0,4.625
236011,Tennessee,Nevin McKenzie,61.0,1.0,1.0,61.0,6.0,6.0,1.0,0.0,6.0,,,,,,,,,,,,,,,16.0,16.0,1.0,0.0,16.0,,,,,,,12.0,1.0,0.0,12.0,12.0,,,,,
236013,Tennessee,Denarius Moore,,,,,20.9,22.5,3.0,0.0,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,51.75,28.0,4.5,501.0,18.525,5.0,39.5,0.5,52.5,9.7
236014,Louisiana Tech,Ahmad Paige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,16.0,2.0,217.0,13.6,,,,,
236015,Tennessee,Dennis Rogan,19.0,1.0,0.0,19.0,21.15,24.5,2.0,0.0,38.5,,,,,,,,,,,,,,,4.733333333333333,26.0,18.333333333333332,0.0,91.0,,,,,,,,,,,,,,,,
236018,Tennessee,Chris Walker,3.5,2.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236020,Tennessee,DeAngelo Willingham,0.7,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236024,Kansas State,Matt Wykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,0.0,24.0,8.0,,,,,
236028,Kansas State,Dee Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,5.0,0.0,0.0,-3.0,-0.6
236029,Kansas State,Lamark Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.666666666666668,15.0,1.0,142.0,10.1,118.0,28.0,5.0,412.0,3.5
236030,Kansas State,Josh Cherry,,,,,,,,,,9.666666666666666,6.333333333333333,31.666666666666668,0.45933333333333337,44.333333333333336,26.333333333333332,25.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236032,Kansas State,Raphael Guidry,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236033,Kansas State,Tysyn Hartman,13.699999999999998,3.3333333333333335,0.0,39.666666666666664,,,,,,,,,,,,,,,,,,,,2.0666666666666664,12.333333333333334,11.666666666666666,0.0,47.666666666666664,,,,,,,,,,,,3.0,8.0,0.0,13.0,4.3
236039,Kansas State,Deon Murphy,,,,,,,,,,,,,,,,,,,,,,,,10.55,83.0,34.5,1.0,368.5,,,,,,,68.0,47.0,5.5,580.0,12.8,10.5,32.5,1.0,67.5,7.1
236040,Kansas State,Ernie Pierce,,,,,,,,,,,,,,,,,,,,,,,,7.0,11.5,1.5,1.5,11.5,,,,,,,41.5,16.5,2.5,241.5,12.75,,,,,
236041,Kansas State,Jeremy Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,0.0,25.0,5.0
236042,Kansas State,Kevin Rohleder,,,,,14.0,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236046,Kansas State,Justin Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,4.0,4.0,19.0,19.0,1.0,63.0,3.3
236050,Miami,Damien Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,7.5,0.5,82.5,11.649999999999999,141.5,45.5,6.5,757.5,5.65
236052,Miami,Lee Chambers,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,30.0,22.5,0.5,134.5,5.0
236054,Miami,Kayne Farquharson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,13.5,2.0,177.5,11.95,,,,,
236056,Miami,Leonard Hankerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,33.5,5.5,540.0,14.275,,,,,
236058,Miami,Robert Marve,,,,,,,,,,,,,,,,,213.0,116.0,13.0,0.545,9.0,1293.0,6.1,,,,,,,,,,,,,,,,,59.0,43.0,2.0,119.0,2.0
236058,Purdue,Robert Marve,,,,,,,,,,,,,,,,,153.66666666666666,98.0,4.666666666666667,0.6310000000000001,7.333333333333333,959.6666666666666,5.966666666666666,,,,,,,,,,,,,,,,,30.333333333333332,18.333333333333332,0.6666666666666666,28.333333333333332,1.1333333333333333
236059,Memphis,Jermaine McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,25.0,3.0,409.0,16.4,,,,,
236060,Miami,Shawnbrey McNeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,35.0,1.5,76.0,4.65
236060,SMU,Shawnbrey McNeal,,,,,22.0,33.0,3.0,0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,31.0,2.0,283.0,9.1,236.0,58.0,12.0,1188.0,5.0
236061,Miami,JoJo Nicolas,0.0,1.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236065,Miami,DeMarcus Van Dyke,16.0,1.5,0.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236066,Miami,Chris Ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-21.0,-21.0
236071,Vanderbilt,Jermaine Doster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,5.0,15.0,0.0,36.0,7.2
236074,Vanderbilt,Jamie Graham,5.5,2.0,0.0,11.0,13.0,18.0,3.0,0.0,39.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,9.5,10.0,0.0,24.0,,,,,,,17.0,10.0,1.5,76.5,8.100000000000001,13.5,24.0,0.5,59.5,3.55
236077,Vanderbilt,Chris Marve,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236078,Vanderbilt,Austin Monahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.5,0.0,45.5,9.7,,,,,
236079,Vanderbilt,Larry Smith,,,,,,,,,,,,,,,,,157.75,77.5,4.75,0.51325,4.0,805.75,5.1,,,,,,,,,,,,,,,,,62.25,29.75,2.0,129.5,1.9250000000000003
236082,Vanderbilt,Ryan van Rensburg,,,,,8.0,14.0,4.0,0.0,32.0,,,,,,,,,,,,,,,18.0,18.0,1.0,0.0,18.0,,,,,,,2.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,9.0,2.3
236084,Baylor,Shea Brewster,,,,,,,,,,4.0,1.5,21.5,0.1875,13.5,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236085,Baylor,Krys Buerck,46.0,1.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,3.2999999999999994,20.666666666666668,17.666666666666668,0.0,63.0,,,,,,,26.666666666666668,10.0,0.6666666666666666,117.0,9.6,2.0,6.0,0.0,6.0,3.0
236086,Baylor,Elliot Coffey,6.0,1.3333333333333333,0.0,11.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236088,Baylor,Derek Epperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,62.25,56.0,0.0,2393.5,42.974999999999994,,,,,,1.0,0.0,0.0,-9.0,-9.0
236089,Baylor,Chris Francis,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236093,Baylor,Andrew Judy,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,7.0,3.5,,,,,
236094,Baylor,V.J. McElroy,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,4.0,0.0,24.0,,,,,,,,,,,,,,,,
236097,Baylor,Eddy Newton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,0.0,37.0,12.3,,,,,
236098,Baylor,Clifton Odom,45.0,1.0,1.0,45.0,20.0,20.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236102,Baylor,Ray Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,0.0,19.0,6.3,31.0,14.0,1.0,133.0,4.3
236244,Georgia Tech,Morgan Burnett,7.866666666666667,4.666666666666667,0.3333333333333333,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0
236245,Georgia Tech,Mario Butler,28.666666666666668,1.3333333333333333,0.3333333333333333,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236247,Georgia Tech,D.J. Donley,,,,,,,,,,,,,,,,,,,,,,,,12.5,15.0,2.0,0.0,25.0,,,,,,,27.0,8.0,1.0,101.0,12.6,,,,,
236248,Georgia Tech,Jonathan Dwyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.333333333333336,5.0,0.3333333333333333,87.66666666666667,14.0,172.33333333333334,75.66666666666667,11.666666666666666,1075.3333333333333,6.066666666666667
236250,Georgia Tech,Kyle Jackson,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236252,Georgia Tech,Roddy Jones,,,,,17.0,17.0,1.0,0.0,17.0,,,,,,,,,,,,,,,5.9,29.0,9.0,0.0,53.0,,,,,,,44.666666666666664,7.666666666666667,1.6666666666666667,137.66666666666666,17.933333333333334,60.75,41.0,3.5,461.5,7.45
236253,Georgia Tech,Joshua Nesbitt,,,,,,,,,,,,,,,,,100.75,43.25,4.0,0.41450000000000004,5.0,819.0,7.675000000000001,,,,,,,,,,,,3.0,1.0,0.0,3.0,3.0,167.5,49.25,8.75,701.5,4.625
